User,Text
@phamnguyenminhtrung7346,"giọng CS Quốc Thiên rất đặc biệt, có những cái luyến, cái âm thanh đọng cuối thanh quản rất lạ, mình không biết dùng những từ ngữ chuyên môn âm nhạc để khen nhưng rất cuốn hút, một giọng hát nội lực. Tất nhiên, khi giọng hát đó vang lên, dù không thấy nhân dạng nhưng vẫn biết ngay là Quốc Thiên. Cám ơn anh đã cống hiến cho âm nhạc."
@wickzzz1503,thêm bản karaoke nữa chắc tui khót
@HieuTH68,Saxophone hoàn hảo
@ngtrinh4905,đỉnh nóc kịch trần luôn á trờiiii😭
@caocuongofficial7014,Quá tuyệt
@Starofgalaxy-x4z,Mãi yêu phút Quốc Thiên ❤
@ThaoLe-sr7cn,Ôi đẹp quá~~~
@annanguyenthithuhuong4379,"Thiên say tình, Mây say Thiên, hay quá,🥰"
@ThaoLe-sr7cn,"Cảm ơn vì đã đăng chiếc clip tuyệt cú mèo, dát vàng tai trước khi đi ngủ"
@lannguyen3655,"Bản phối khí này rất hay ạ, nâng tầm bài hát lên 1000 lần"
@nguyenthikimanh4906,Rất hay và thấm thía ! Nghe mà thất tình ngang luôn 😂
@hoangchung7770,5.222 lượt view trong 2 giờ lên bài. Nhưng của em hết 500 view nghe đi nghe lại rồi a Thiên ơi 😂
@thuyngoc3804,"Anh up thêm những bài khác nữa đi ạ. Ko có tiền mua vé đi tham gia concert, nên chỉ chờ ra youtube để được nghe. Bài nào cũng thấm.... nghe hoài ko chán luôn."
@DuyLê-q9j,Hayyyyyyy quá
@cheriiiii-v7t,"😢😢😢, đúng là vạn vậttt đều thua visual và vocal of TQT màaaaaaaaa..... Áaaaaaaaa chưa bao giờ toai u mê 1 ca sĩ nào nhìu đến như dị hếttttt 😢😢😢😢😢😢😢"
@阮小姐-h3h,Hay quá ❤🎉🎉
@DuyLe-mf6ku,"Giữa hàng loạt chương trình đang lên sóng, vô vàn nhạc mới/ca sĩ mới, vẫn còn đó những người yêu âm nhạc thuần túy. Tất cả nền tảng đều lướt thấy những video của Skynote, Quốc Thiên hát ballad như một vùng cấm của Vpop, bất cả xâm phạm rồi, hay quá huhu."
@hoa14389,"Bản "" Kẻ say tình"" này đỉnh thật sự"
@Leena1807,Hay quá anh ơi. Con dân đu skynote online nay cũng thoả mãn ước nguyện😊
@Alone.tiktok.13,Đỉnhh của đỉnhh ko còn lời gì để nóii ❤
@阮小姐-h3h,qua hay❤❤❤🎉
@_angDuyNhat,thiếu đoạn đầu là mất 70% hay rồi
@ducanhtran7456,"=)) anh ra bản spotify đi, thi thoảng đi ô tô còn nghe"
@starkaya4447,cuối cùng cũng release r a🎉
@duongthikimdung4972,Mong rất mong và đã chờ được cảm ơn vì tất cả ❤❤❤
@ThanhHoang-tk8do,Càng ngày chị càng mê giọng Thiên👍đỉnh thật nghe ngọt muốn đi bs nha khoa😅
@nguyenuctri8231,Ra audio bản live này đi a ơii mê quá
@hoangkhoi1810,chàiiii aiii nó hayyy kinh khủng khiếppppp
@Fate28,Sơ mi trắng có làm chị em lo lắng?
@theotheoriviu,"Visual quá đỉnh, chỉ là ngồi trên giàn giao thui đó mà ảnh nhập tâm đến vậy. Đi nghe bên ngoài là mún khóc luôn áaaaa 🎉🎉🎉 viral lên điii"
@thaodinh306,Đã quá trời ui idol #QuocThien 🎉
@DungTran-u4c9x,"Bài hát hay, sân khấu đẹp, giọng hát đỉnh thêm sơ mi trắng"
@nguyenhongnhung3273,❤
@Mây-z9z5r,E kug như bao người thích A mặc sơ mi trắg đã vậy còn Kẻ say tình hời ơi say đắm lắm lun ạ ngắm hk bao giờ chán 😍
@ThaiTran-cl1pp,Ra bản karaoke nữa thì hết nước chấm luôn
@VanHong-re8sy,"Mặc dù đã nghe bài hát này rất nhiều lần, cũng đã rưng rưng lặng nghe anh hát trên sân khấu  Skynote, nay lắng lòng nghe lại vẫn vẹn nguyên cảm xúc ấy, vẫn say anh nhiều như thế❤❤Chúc anh Thiên ngày càng thành công hơn nữa trên con đường phía trước. Mong anh luôn hạnh phúc, không thất tình như mấy bài anh hay hát😅"
@wangwontv2808,quá hay.. mong a ra thêm bản karaoke để đi khuấy động karaoke
@pháttrịnh-h1y,Nghe trên Ticktok cảm giác vẫn hay hơn hay sao ấy nhỉ ❤
@ThaiTran-cl1pp,Thiếu đoạn solo saxophone đầu tiên nữa nghe mới phê
@quocminhnhatnguyen830,ra bản karaoke vộiiiii
@LinhThuyyy,"Cuối cùng cũng có bản full, luỵ saxophone tuần nay rồi ảnh oi❤"
@LeTuyetHp,"Thơ mộng quá, đúng là Kẻ say tình"
@hoaidiemvu6558,ui nghe xong muốn khóc luôn
@laithuy-g4s,nay sn em chúc em dc k a
@MyHuyen.992,"Troi oi cuối cùng cũng lên gòi
1 trong những bài mê nhất SKYNote 2025"
@HuyBảoLê-d7n,Có đủ đoạn solo thì thực sự hết nước chấm ạ
@HaoNguyen-oe8ef,Ra thêm bản karaoke nữa đi a
@ailinhnguyenthi5340,Xuất sắc quá hay
@vananhhuynhngoc1386,Uilatroi . Dát vàng dát vàng cái lỗ tai tui rồi . Quá trời yêu luôn . Loveeee u . Ko biết từ khi nào mà giờ chỉ nghe nhạc của QT thôi . Suyyyyyyyy
@vucover5758,Ra bản kara đi a ơi
@namphuongcupo123,Đoạn solo saxsophone của anh Hữu Tài hay đến nhức nhối mà thấy ad nhỉ?
@luanguyen3261,"Càng ngày càng nghiện cái con người này, giọng hát này, bài hát này!"
@tuanhuynh1012,Lụy Skynote còn hơn lụy nyc
@JamesThajnh,Hay phát khiếp luôn Dì Lệ ơi!
@ThanhNguyen-ex8hd,❤ Quốc Thiên
@luytle7767,Đoạn đầu có saxofone nâng tầm 70% bài hát mà cắt gần hết tiếc thế
@bentrinh775,"Phong cách gọn gàng,giọng hát quá đỉnh,cảm xúc chạm vào người nghe❤"
@nhantrong1145,đoạn đầu nữa a Thiên ơi
@thsnlphung,"Ông nào edit lại mà chuyển cảnh cứ bị giựt giựt khung ấy nhỉ, với team hôm đó đông lắm, MV này bị nghèo góc quay á.
Đoạn intro bị thiếu khúc dạo đầu nữa chứ! Hơi hụt hẫng 😢"
@Mottayvaobep,Ko có đoạn dạo đầu🤦‍♂️
@hotuananh2103,dạo đầu đâu a:((
@hangquyen6695,Hay hay hay chỉ có thể là phiên bản kẻ say tình hay nhất đỉnh nhất nghe ở skynote mà vẫn thổn thức miết ngày nào cg nghe cuối cùng ảnh đã ra bản skynote để e cày view cho a
@HaiTran-ht6dt,Bản phối tuyệt vời Thiên Ca ơi...😊👍Xin  thêm LYRICS nhạc Thanks 😊👌❤
@huytinhtran6422,Ra phiên bản karaoke nữa là hết nước chấm
@nguyengiahan5099,"Thiên đã làm rất tốt, chờ đợi skynote 2026"
@Kahdzvcl,Ra beat hát karaoke luôn anh nhé ❤
@thanhhuongphaninh6899,Chờ mòn mỏi!
@oanhhoang6648,"Bản phối quá tuyệt vời, đoạn đầu saxophone quá hay."
@thanhnga408,🎉🎉🎉🎉🎉🎉 tui lụy từ hôm giờ❤❤❤❤❤
@buihanna5666,Nghe lại càng luỵ SKYNote 🥹
@August-m4t,Ca khúc này phải viral cho em. Đỉnh lắm anh Thiên ơiiii
@manhh7413,"finally, anh Thiên released nó rồii🎉"
@tsubaki_chan31,Hay nhức nhối thiệt chứ
@CustomShare-pb6gn,Đoạn đầu đâu anh ơi
@MẫnNguyễn-i3p,<3
@MaiNguyen-fj6zx,"Tuyệt lắm anh ạ. Cảm giác như quay về 22/11, tận hưởng chung không khí Skynote của anh."
@ChuyệnĐờiKýỨc,"Giọng mê quá anh Thiên ơi, lại thêm áo trắng đẹp zai đỉnh luôn huhu tui mê quá đi"
@sanestDoanh,intro hay quá
@tinhvan000,Phải chi có phần solo saxo đầu thì hay biết mấy 🥺
@LocNguyen-mn7vi,Bản này thiếu đoạn đầu rồi 😢
@minhchien6134,mất đoạn đầu r sửa lại đi ạ😢
@thaophuong235,Trời ơi ước được quay lại buổi chiều tối hôm đó.. rồi lại mong Skynote 2026 đến nhanh
@ngtrmtrongg_9,thiếu dạo đầu rồiiii
@NgocNguyen-ys7bt,"Dù hơi trễ, dù mong ngóng từng ngày, dù phải xem ké trên tiktok 10 ngày qua, cứ tưởng cơn say đã qua, sắp tỉnh rồi mà vô đây lại say tiếp với giọng hát của QT. Nhưng nếu có thêm những cảnh quay phía khán giả sẽ đẹp hơn nữa"
@lenhatan5543,"""Chỉ giống như toa cuối ga tàu,mãi mãi là người đến sau""
QQQ người làm mình say đến cả đời 🙁"
@quynhphuong0807,❤
@ThanhTrúcTrần-r4s,"Siêu hay, có thể lụy tới năm sau"
@huuha7774,Đoạn dạo đầu đâu huhu
@ngocmai8298,Hát hay lắm Idol ơi
@thangminh2865,"Không có đoạn dạo đầu, đoạn sax sau mất đi 1 nữa giá trị rồi,nghe không còn cái cảm xúc ấy nữa"
@manhcapri034,tại sao lại bỏ đoạn dạo đầu vậy trời ơi. làm lại đi A CƯƠNG ơi
@phatletan8627,Xuất sắc❤
@HânTrầnTrúc-t8j,"Thiên hát bài này đỉnh thật sự, nghe mê quá"
@phatletan8627,Mất đoạn đầu cũng hơi uổng nhỉ hihi
@nhutruongngocquynh5684,"Nhớ chiều thứ 7 hôm đó quá. Nghe anh Thiên hát nó đã gì đâu, dát vàng lỗ taiii"
@YenVu0208,Vẫn mê bài này từ đầu 😊
@DK-EYL,TRời ơi nó đã!
@GiaCuGay,Quá đỉnh idol ơi❤
@NhiThảo-m5t,Karaoke đâu ad
@thuhatrinh365,🩵🩵🩵🩵🩵
@ANZO-g1p,yêu Thiên❤
@hoavi2057,"Khen sao đủ, chỉ biết nghe và tận hưởng ❤❤❤❤"
@Le.Trang89,💙☁️
@huydinh4068,troi oi khóc quá😢
@chienttrants,Ra bản karaoke luôn anh ei
@trucphan2328,"Hay xĩu lên xĩu xuống, ca khúc hot nhất top top mấy ngày qua đã lên sóng ròi, phải viral lên thooiii vì nó xứng đáng"
@Kim-r5v,❤
@taotranvan9953,"Quốc Thiên, người ca sĩ hát bằng cả trái tim , chúc QT ngày càng thành công hơn nữa, ca sĩ đầu tiên mà tôi thật sự ngưỡng mộ cả phong cách lẫn giọng hát"
@mrsngoc590,"hay lắm lun anh, em chờ ra bài này hơn cả chờ người yêu nữa"
@ducluong3193,đâyyy rồiiiiii awwwwww
@thuthaongo1926,"Khen thôi là không đủ, tôi mê kẻ say tình bản SKYNote quá rồi, không thể thoát ra được!"
@hoaidiemvu6558,ui đẳng cấp quá 🥹🥹🥹 không còn từ nào có thề diễn tả cảm xúc ... quá ngây ngất trong đêm mưa
@Nghiemthiphuchau,Idol duy nhất của mình luôn làm mình tự hào ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
@dungtranmanh4182,Hóng mãi
@OanhKim31194,Ê anh ơi này mà thất tình nữa là chít lun á 😂
@nhanhvovan599,Bài này kara đc nè. Để vào list rồi học lần
@truclinhphamhoang1840,Lụy càng lụy Thiên nữa rồi
@HoàiPhương94vl,nghe quá phê lun
@thihuongnguyen8004,Hay quá 👏👏👏
@thihuongnguyen8004,"Kẻ say tình , tôi say giọng hát ❤"
@Mây-z9z5r,Khen sao cho đủ A Thiên ơi 1 trog những bài yêu thích của E ❤ Tuyệt vời lắm ạ😘
@ThuỷTiên-d4q,"Anh Thiên hát bài này hay thật sự, bản phối cũng tuyệt vời nữa. Nghĩ mãi không biết anh đã phải trải qua những gì mà lại hát mấy bài thất tình hợp đến thế"
@HienPhung10111993,TUYỆT PHẨM NHÂN GIAN
@CỏLau0910,Hự hự… say ảnh luôn. Ủa?
@TrầnTân-l4d,a thiên ra bản kara ik chang như này quá ok luôn
@nguyenvietha88,❤❤❤
@huynhbahung4354,Bên tt qua ❤
@UyenUyen-t7l,Hay quá đi❤
@thaotran-es4wm,"Trời ơi nhức nhối, được quay lại 22.11 lần nữa rồi"
@huyenminh270,Em tự quay và sáng nào dậy cũng nghe trước khi đi làm
@thutrangvu611,Hay quá em trai
@YếnLêThị-d8s,Nghe bản này dễ suy ❤️
@HueNguyen-vg1mf,"Alo ekip ơi, đoạn solo saxophone đầu tiên rất hay sao lại cắt bớt đi vậy? 😢"
@hungmanh6504,đến chuỗi ngày video Concert được thả rồii 😁
@nguyenhongduyen4607,"Bản này giọng hát rất hay, khung cảnh lãng mạn và ca sĩ thì đúng sơ  trắng phiên bản tui mê nhứt."
@CùngLynhkhônlớn,Ôi trời  đẹp điêng
@alooo123123123,"tạo lại đi ad, đoạn dạo đầu mới hay chứ😞"
@_NguyenNgocThach,Ra luôn bản karaoke luôn a ạ 😅😅
@MrKel1808,Ca khúc gây nghiện nhất show. Và cũng  là bản hoà âm hay nhất của ca khúc này. QT hát rất có hồn và đầy tự sự❤
@alooo123123123,phải có đoạn dạo đầu mới hay được
@hoangmeoghita_cover535,Thuộc top những người sớm nhất🎉
@cloud.aries.9488,vạn vật đều thua a TQT hát live 🩵🌸
@thanhphuctran1924,Hay quá đi. Cuối cùng cũng có bản đẹp ròi❤
@OanhKim31194,Hùm um điều em mong muốn nay cũng đã đến 😂😂😂 ngày nào cũng mở tiktok nghe tới lui 😂
@thuydan746,"❤ em hóng bữa giờ, đi về nghe luỵ bài này, hay lắm anh ơiii"
@TruongTran-re7ks,Mong anh Thiên bản karaoke hạ tone ❤❤❤
@hieutruong6804,"Mong chờ version này lâu lắm rồi, bây giờ có thể được nghe hoàn chỉnh. Quá tuyệt vời.😍😍"
@rosielove7164,"Ỏ lên sóng rồi, hóng bữa giờ"
@anhucvu9943,Masterpiece!!!
@phamtienloi3534,đây gồiiiii <3
@ngocho2721,Phiên bản hay nhất là đây🩵🩵🩵
@LinhNgoTH,Cuối cùng đã có bản live ngọt ngào lụi tim trên kênh chính thức rùi ❤
@Nicky1Star,add vô playlist để nghe trên xe liền. Mê cái beat này quá
@HaPham-zu2id,Tuyệt vời a ơi
@hangthuy1809,Tuyệt vời
@thailinhhuong9340,Không có đoạn đầu saxophone à chán thế
@hamy5305,"1. Say tình đến mức mất lý trí
Không phải kiểu yêu chơi chơi, mà là yêu mà quên mất mình, quên luôn giới hạn, chỉ biết lao đầu vào cảm xúc.
2. Vừa mạnh mẽ vừa yếu lòng
Bên ngoài thì ngầu, bất cần, kiểu “không sao, ổn mà”.
Nhưng bên trong thì tổn thương âm ỉ, chỉ cần một chạm nhẹ là vỡ ra hết.
3. Tình yêu như rượu mạnh
Uống vào thì ngọt, nhưng hậu vị thì cháy cổ.
Yêu sâu quá hóa say, say quá thành đau.
4. Cảm xúc dồn nén, viết ra là đổ hết
Bài này giống như người ta cố nén lâu rồi, xong đến một khoảnh khắc không chịu được nữa nên buông hết — thành từng câu từng chữ nghe đẫm, nghe tự sự, nghe đau mà vẫn cố cười.

=> Đây là bài của một người yêu sai người đúng cách hoặc đúng người sai thời điểm.
Một kiểu say tình… mà tỉnh ra rồi vẫn còn thấy choáng."
@quanganhcaopham5400,Mãi đẳng cấp ❤❤❤
@shairstudio.76c1,"Mấy hôm nay em toàn vào tiktok nghe kkk, mong anh ra thêm bản karaoke nữa ạ"
@caothanhtai.22,Intro mới vô đã dữ trời ơi ❤🎉
@michi-dao2023,Thiên giống như ngồi ở cầu tàu hát lên khúc nhạc lòng trước biển người hâm mộ
@NhấtMr-z6p,Quá hay..Có dịp sẽ đi nghe a thiên háy live 🥰
@LiênKhúc-l1n,E đã chờ cả tối chỉ để đợi tới 20:30 để dc nghe bản full 🥹
@thulienlethi2533,Hay nhất❤ đêm hôm ấy!
@giainhhohong8656,Hay quá a ơi 💗💗💗
@PhuThienDn,Thêm beat kara nữa ca sĩ ơi 🎉
@ngọcnguyễnphúc-q5e,Lưu luôn rồi ❤❤❤
@BossMeow_79,quá đãaaa
@thanhtungle7214,quá đỉnh ❤
@leutuandung,❤
@hungnguyentft9698,Không có đoạn solo của saxophone lúc đầu nhỉ tiếc quá❤❤
@kaluka406,Nguyên list skynote luôn nha a. Dbiet là Son vs Ước Gì😅
@kimchits41,❤❤❤❤❤
@F2GiaHuy,❤❤❤❤
@minhtrangtran3583,Luỵ bài này quá 🫠
@ThangPham-sf6is,Không cần phải nghe ké trên tiktok  nữa rồi 😛
@havu5502,"cuối cùng đã đợi được, hay quá ❤❤❤❤❤"
@BarnabaTran1995,❤❤❤
@FrenkieDuy,Hay quá
