User,Text,emoji_pos,emoji_neg,emoji_neu,num_emoji_pos,num_emoji_neg,num_emoji_neu,cleaned_text,tokenized,label
@cuongmanhha,Chẳng thấy buồn cười gì cũng cười. Khán giả miền Nam dễ dãi vậy à?,,,,0,0,0,chẳng_thấy buồn_cười cười khán_giả miền nam dễ_dãi,"['chẳng_thấy', 'buồn_cười', 'gì', 'cũng', 'cười', 'khán_giả', 'miền', 'nam', 'dễ_dãi', 'vậy', 'à']",2
@doushitano.o,"hình như set này diễn đợt ở hn hay sao ý nhỉ, tại t cx có đi xem, lần đầu luôn, nhưng chắc ko trùng ngày, tại t nhớ ko có phần roast khán giả, chỉ nhớ cái miếng ""đứa nào"" t cười như điên",,,,0,0,0,hình_như set diễn đợt hn ý_nhỉ t cx đi đầu không_trùng t không_có roast khán_giả miếng đứa t cười điên,"['hình_như', 'set', 'này', 'diễn', 'đợt', 'ở', 'hn', 'hay', 'sao', 'ý_nhỉ', 'tại', 't', 'cx', 'có', 'đi', 'xem', 'lần', 'đầu', 'luôn', 'nhưng', 'chắc', 'không_trùng', 'ngày', 'tại', 't', 'nhớ', 'không_có', 'phần', 'roast', 'khán_giả', 'chỉ', 'nhớ', 'cái', 'miếng', 'đứa', 'nào', 't', 'cười', 'như', 'điên']",2
@khoatrang569,"Phương Nam mãi đỉnh , e ấy giờ tiệm cận Quốc tế luôn r , có khi hay hơn luôn .",,,,0,0,0,phương nam mãi đỉnh e tiệm_cận quốc_tế có_khi,"['phương', 'nam', 'mãi', 'đỉnh', 'e', 'ấy', 'giờ', 'tiệm_cận', 'quốc_tế', 'luôn', 'rồi', 'có_khi', 'hay', 'hơn', 'luôn']",2
@tonytranofficial6661,"😅😅😅😅😅😅 TÔI chờ ông NAM LÂU LẮM MỚI RA CLIP … GIỰN LUÔN á nhưng mà set  hay quá bỏ qua , cười điên các bro à 😂😂😂😂😂😂😂😂",😅😅😅😅😅😅😂😂😂😂😂😂😂😂,,,14,0,0,chờ nam lắm clip giựn nhưng_mà set bỏ_qua cười điên bro,"['tôi', 'chờ', 'ông', 'nam', 'lâu', 'lắm', 'mới', 'ra', 'clip', 'giựn', 'luôn', 'á', 'nhưng_mà', 'set', 'hay', 'quá', 'bỏ_qua', 'cười', 'điên', 'các', 'bro', 'à']",1
@nglyyn,Sao ngắn vạy xem chưa có đã🥺,,🥺,,0,1,0,ngắn_vạy chưa_có,"['sao', 'ngắn_vạy', 'xem', 'chưa_có', 'đã']",0
@UyDinhPhuc,Ông nội ở đâu có anh trọc ngồi sẵn dạ chời. 😂😂😂,😂😂😂,,,3,0,0,nội trọc sẵn_dạ chời,"['ông', 'nội', 'ở', 'đâu', 'có', 'anh', 'trọc', 'ngồi', 'sẵn_dạ', 'chời']",1
@penguniban-chan3982,"cái ông trọc ngồi đầu là ai thế các chef, thấy cứ quay sang mồi cười cho bạn bè :vv",,,,0,0,0,trọc đầu chef mồi cười bạn_bè vv,"['cái', 'ông', 'trọc', 'ngồi', 'đầu', 'là', 'ai', 'thế', 'các', 'chef', 'thấy', 'cứ', 'quay', 'sang', 'mồi', 'cười', 'cho', 'bạn_bè', 'vv']",2
@Besottedloveraudio2k3,+ 1 Anti cho anh Nam😂😂😂,😂😂😂,,,3,0,0,1 anti nam,"['1', 'anti', 'cho', 'anh', 'nam']",1
@LêMinhKhuê-l4u,nay tự nhiên thấy anh Nam đẹp trai dữ chèn:),,,,0,0,0,tự_nhiên nam đẹp_trai chèn,"['nay', 'tự_nhiên', 'thấy', 'anh', 'nam', 'đẹp_trai', 'dữ', 'chèn']",2
@HuyNguyen-gn9lk,"ah Nam trog set này diễn đúng hài lun=)) chc là set hay nhất lun, mà có điều tội chú hói qa:) bị ghẹo quài lun",,,,0,0,0,ah nam trog set diễn hài_lun chc set lun có_điều tội hói qa ghẹo quài lun,"['ah', 'nam', 'trog', 'set', 'này', 'diễn', 'đúng', 'hài_lun', 'chc', 'là', 'set', 'hay', 'nhất', 'lun', 'mà', 'có_điều', 'tội', 'chú', 'hói', 'qa', 'bị', 'ghẹo', 'quài', 'lun']",2
@gamechplay2850,vẫn là ng đặc biệt nhất có khác.,,,,0,0,0,ng đặc_biệt,"['vẫn', 'là', 'ng', 'đặc_biệt', 'nhất', 'có', 'khác']",2
@thanhieu730,ĐỨAAAAAAAAA NÀOOOOOOOO,,,,0,0,0,đứaaaaaaaaa nàoooooooo,"['đứaaaaaaaaa', 'nàoooooooo']",2
@giaphuc.hahaha,Nam senpai mãi đỉnk,,,,0,0,0,nam senpai mãi đỉnk,"['nam', 'senpai', 'mãi', 'đỉnk']",2
@minhanhh,"Nam vẫn xuất sắc như mọi khi, mà set này thấy phong cách mới hơn, có tương đồng với Matt Rife ở phần chọc khán giả. Có ai thấy giống mình k",,,,0,0,0,nam xuất_sắc mọi_khi set phong_cách tương_đồng matt rife chọc khán_giả,"['nam', 'vẫn', 'xuất_sắc', 'như', 'mọi_khi', 'mà', 'set', 'này', 'thấy', 'phong_cách', 'mới', 'hơn', 'có', 'tương_đồng', 'với', 'matt', 'rife', 'ở', 'phần', 'chọc', 'khán_giả', 'có', 'ai', 'thấy', 'giống', 'mình', 'không']",1
@khôihồ-z6e,hay vl,,,,0,0,0,vl,"['hay', 'vl']",2
@quangtinhne,hôm nay thấy anh Nam nhiều nét giống anh Dưa leo quá,,,,0,0,0,hôm_nay nam nét dưa leo,"['hôm_nay', 'thấy', 'anh', 'nam', 'nhiều', 'nét', 'giống', 'anh', 'dưa', 'leo', 'quá']",2
@embroiderytnhofficial,"PN chất quá❤❤❤,dzai",❤❤❤,,,3,0,0,pn chất quádzai,"['pn', 'chất', 'quádzai']",1
@DueNhat,"Phương Nam giờ đô con thế
Hài thì thấm mà đấm thì đau .",,,,0,0,0,phương nam đô hài thấm đấm đau,"['phương', 'nam', 'giờ', 'đô', 'con', 'thế', 'hài', 'thì', 'thấm', 'mà', 'đấm', 'thì', 'đau']",2
@motvongdanang-p3d,Nay Nam nhìn men quá dị,,,,0,0,0,nam men dị,"['nay', 'nam', 'nhìn', 'men', 'quá', 'dị']",2
@bus2k8,chưa xem mà cứ like cái đã,,,,0,0,0,chưa_xem,"['chưa_xem', 'mà', 'cứ', 'thích', 'cái', 'đã']",2
@Rewall1993,EQ cao,,,,0,0,0,eq,"['eq', 'cao']",2
@tocretre1991,"Xem Phương Nam từ những ngày đầu, thật sự Set này chính là điều tôi mong đợi, bản thân mình cũng đã dự đoán và hôm nay trở thành sự thật:
Phương Nam = Kevin Hart phiên bản Việt Nam!
Sự nhanh miệng, đầu nhảy số cũng như cái chất hài tếu táo và có phần lẹ làng, sổ sàng của Nam rất gần với cách diễn của Kevin Hart! Chúc mừng Nam, đây có lẽ là phiên bản tốt nhất của Nam rồi đấy! Phát huy nhé!",,,,0,0,0,phương nam đầu thật_sự set mong_đợi bản_thân dự_đoán hôm_nay trở_thành sự_thật phương nam kevin hart phiên_bản việt_nam nhanh_miệng đầu nhảy_số chất hài_tếu táo lẹ làng sổ_sàng nam diễn kevin hart chúc_mừng nam có_lẽ phiên_bản nam đấy phát_huy,"['xem', 'phương', 'nam', 'từ', 'những', 'ngày', 'đầu', 'thật_sự', 'set', 'này', 'chính', 'là', 'điều', 'tôi', 'mong_đợi', 'bản_thân', 'mình', 'cũng', 'đã', 'dự_đoán', 'và', 'hôm_nay', 'trở_thành', 'sự_thật', 'phương', 'nam', 'kevin', 'hart', 'phiên_bản', 'việt_nam', 'sự', 'nhanh_miệng', 'đầu', 'nhảy_số', 'cũng', 'như', 'cái', 'chất', 'hài_tếu', 'táo', 'và', 'có', 'phần', 'lẹ', 'làng', 'sổ_sàng', 'của', 'nam', 'rất', 'gần', 'với', 'cách', 'diễn', 'của', 'kevin', 'hart', 'chúc_mừng', 'nam', 'đây', 'có_lẽ', 'là', 'phiên_bản', 'tốt', 'nhất', 'của', 'nam', 'rồi', 'đấy', 'phát_huy', 'nhé']",2
@YennieTr,uiiiiiiiiiiiiiiiiiiiiii 2:58 thì thấy Miss Accountic của tuiiiiiii,,,,0,0,0,uiiiiiiiiiiiiiiiiiiiiii 258 miss_accountic tuiiiiiii,"['uiiiiiiiiiiiiiiiiiiiiii', '258', 'thì', 'thấy', 'miss_accountic', 'của', 'tuiiiiiii']",2
@NVT8686,"Đứa nàoooo, Đứa nàoooooooooo.... Xuất xuất, hoá đơn.... =)) cười chải nước miếng",,,,0,0,0,đứa nàoooo đứa nàoooooooooo xuất xuất_hóa đơn cười chải miếng,"['đứa', 'nàoooo', 'đứa', 'nàoooooooooo', 'xuất', 'xuất_hóa', 'đơn', 'cười', 'chải', 'nước', 'miếng']",2
@Trong_04GA,"Rất thích cả khán phòng cùng hưởng ứng bộ môn này riêng a Nam mãi đỉnh a ta có vẻ đzai hơn và biết rõ mình làm gì tóm lại, đừng ai vừa ăn vừa xem nha 😂",😂,,,1,0,0,khán_phòng hưởng_ứng bộ_môn a_nam mãi đỉnh a_ta có_vẻ đzai làm_gì tóm_lại đừng_ai nha,"['rất', 'thích', 'cả', 'khán_phòng', 'cùng', 'hưởng_ứng', 'bộ_môn', 'này', 'riêng', 'a_nam', 'mãi', 'đỉnh', 'a_ta', 'có_vẻ', 'đzai', 'hơn', 'và', 'biết', 'rõ', 'mình', 'làm_gì', 'tóm_lại', 'đừng_ai', 'vừa', 'ăn', 'vừa', 'xem', 'nha']",1
@y9c9ycy9coyc,set này vui v tr=))))))))))))),,,,0,0,0,set vui tr,"['set', 'này', 'vui', 'vậy', 'tr']",2
@peterngo99,càng ngày càng lên trình nha :)),,,,0,0,0,càng_ngày_càng trình nha,"['càng_ngày_càng', 'lên', 'trình', 'nha']",2
@XiaoChyllin1306,"Ko đi tiếc ghê, sài gòn tếu làm show ở miền trung đc khum",,,,0,0,0,ko đi tiếc ghê_sài gòn tếu show miền trung khum,"['ko', 'đi', 'tiếc', 'ghê_sài', 'gòn', 'tếu', 'làm', 'show', 'ở', 'miền', 'trung', 'được', 'khum']",2
@Shadowmonarch02,"Chưa có đã, thêm đi😅",😅,,,1,0,0,chưa_có đi,"['chưa_có', 'đã', 'thêm', 'đi']",1
@philongo8328,Set này đỉnh thật,,,,0,0,0,set đỉnh,"['set', 'này', 'đỉnh', 'thật']",2
@conglongnhong1991,"PN luôn vậy, biểu cảm và tương tác rất tốt",,,,0,0,0,pn biểu_cảm tương_tác,"['pn', 'luôn', 'vậy', 'biểu_cảm', 'và', 'tương_tác', 'rất', 'tốt']",2
@thienphamquang1229,11:30 có nhóm hài khi hát bên Au Nam Kỳ Khởi Nghĩa qua chơi kìa,,,,0,0,0,1130 hài hát au nam_kỳ khởi_nghĩa kìa,"['1130', 'có', 'nhóm', 'hài', 'khi', 'hát', 'bên', 'au', 'nam_kỳ', 'khởi_nghĩa', 'qua', 'chơi', 'kìa']",2
@34northsidee,Cảm xúc lên😂,😂,,,1,0,0,cảm_xúc,"['cảm_xúc', 'lên']",1
@ThienTan-sr7bk,Nay anh Long trợ diễn đỉnh quá  😂,😂,,,1,0,0,long_trợ diễn_đỉnh,"['nay', 'anh', 'long_trợ', 'diễn_đỉnh', 'quá']",1
@thanhthuylethi1982,Chị chờ nghe em kể chuyện lâu lắm rồi Nam ơi 🎉 😊 ❤❤❤❤❤,🎉😊❤❤❤❤❤,,,7,0,0,chờ lắm nam,"['chị', 'chờ', 'nghe', 'em', 'kể', 'chuyện', 'lâu', 'lắm', 'rồi', 'nam', 'ơi']",1
@Mơ-lfx1,"Cá nhân mình thấy phần đâu, tương tác với khán giả thì chưa tốt lắm, người dễ tính họ sẽ cười chứ những người hơi chai với các vở hài như mình thì nó hơi nhạt và lặp lại. Bù lại thì phần sau về phụ nữ thì thật sự hay, biểu cảm và hài hay 😊,  đúng chất của Nam từ những ngày đầu mình theo giỏi",😊,,,1,0,0,cá_nhân tương_tác khán_giả chưa_tốt lắm dễ_tính cười hơi chai hài hơi_nhạt lặp bù phụ_nữ thật_sự biểu_cảm hài chất nam đầu giỏi,"['cá_nhân', 'mình', 'thấy', 'phần', 'đâu', 'tương_tác', 'với', 'khán_giả', 'thì', 'chưa_tốt', 'lắm', 'người', 'dễ_tính', 'họ', 'sẽ', 'cười', 'chứ', 'những', 'người', 'hơi', 'chai', 'với', 'các', 'vở', 'hài', 'như', 'mình', 'thì', 'nó', 'hơi_nhạt', 'và', 'lặp', 'lại', 'bù', 'lại', 'thì', 'phần', 'sau', 'về', 'phụ_nữ', 'thì', 'thật_sự', 'hay', 'biểu_cảm', 'và', 'hài', 'hay', 'đúng', 'chất', 'của', 'nam', 'từ', 'những', 'ngày', 'đầu', 'mình', 'theo', 'giỏi']",1
@Rio-3979,Chờ anh Nam quá lâu rồi. Anh Nam giống Trấn Thành kinh nhỉ???,,,,0,0,0,chờ nam nam trấn_thành kinh_nhỉ,"['chờ', 'anh', 'nam', 'quá', 'lâu', 'rồi', 'anh', 'nam', 'giống', 'trấn_thành', 'kinh_nhỉ']",2
@khoitran8169,ngày càng đẳng cấp,,,,0,0,0,ngày_càng đẳng_cấp,"['ngày_càng', 'đẳng_cấp']",2
@toraoduy2289,ủa :))) bạn Gia Huy hôm bữa hỏng cười bữa nay cười quá trời tươi luôn,,,,0,0,0,gia_huy hôm bữa hỏng cười bữa_nay cười trời tươi,"['ủa', 'bạn', 'gia_huy', 'hôm', 'bữa', 'hỏng', 'cười', 'bữa_nay', 'cười', 'quá', 'trời', 'tươi', 'luôn']",2
@rockblin04,Trai thẳng = gặp trai là thẳng :v,,,,0,0,0,trai thẳng trai thẳng v,"['trai', 'thẳng', 'gặp', 'trai', 'là', 'thẳng', 'v']",2
@24duongtuan10,tuyệt vời,,,,0,0,0,tuyệt_vời,['tuyệt_vời'],1
@nghiatran1930,Dạo này đô con z,,,,0,0,0,dạo đô z,"['dạo', 'này', 'đô', 'con', 'z']",2
@ĐặngTấnLộc-t1h,Tương tác với khán giả tốt quá. Mà sao Nam nó nói gì cũng có duyên. Hãy thiệt 😮 Mừ điểm,,,,0,0,0,tương_tác khán_giả nam duyên thiệt mừ,"['tương_tác', 'với', 'khán_giả', 'tốt', 'quá', 'mà', 'sao', 'nam', 'nó', 'nói', 'gì', 'cũng', 'có', 'duyên', 'hãy', 'thiệt', 'mừ', 'điểm']",2
@CongTrancongqcb,"chỉnh gain mic cho hợp lý, sound hơi tệ",,,,0,0,0,chỉnh gain mic hợp_lý sound hơi tệ,"['chỉnh', 'gain', 'mic', 'cho', 'hợp_lý', 'sound', 'hơi', 'tệ']",0
@duyinh7921,anh Nam oi em thấy cái bụng...,,,,0,0,0,nam oi bụng,"['anh', 'nam', 'oi', 'em', 'thấy', 'cái', 'bụng']",2
@_NguyenVanTruongVu,"Tư duy ngược:"" é hé hé tụi anti nó chê nhưng mà tụi nó vẫn coi hết full tập để chửi tụi mình kìa mấy đứa""",,,,0,0,0,tư_duy ngược é hé hé tụi anti chê nhưng_mà tụi coi full_tập chửi tụi kìa mấy đứa,"['tư_duy', 'ngược', 'é', 'hé', 'hé', 'tụi', 'anti', 'nó', 'chê', 'nhưng_mà', 'tụi', 'nó', 'vẫn', 'coi', 'hết', 'full_tập', 'để', 'chửi', 'tụi', 'mình', 'kìa', 'mấy', 'đứa']",2
@FBIonline,Bro cố vấn đề với ngưới hói 🐧🐧,,,,0,0,0,bro cố vấn_đề ngưới hói,"['bro', 'cố', 'vấn_đề', 'với', 'ngưới', 'hói']",2
@Emily-eo4df,"Nam mặc đồ sporty đẹp hơn, nhìn đô con với trông cao hơn mà cũng trẻ hơn nữa! Mãi keo!",,,,0,0,0,nam mặc đồ sporty đẹp đô_con trông trẻ hơn_nữa mãi keo,"['nam', 'mặc', 'đồ', 'sporty', 'đẹp', 'hơn', 'nhìn', 'đô_con', 'với', 'trông', 'cao', 'hơn', 'mà', 'cũng', 'trẻ', 'hơn_nữa', 'mãi', 'keo']",2
@sezyphuongtran7371,Chờ ổng ra …set mà mòn mỏi lun😂 nhưng ko uổng công chờ,😂,,,1,0,0,chờ set mòn_mỏi lun không_uổng_công chờ,"['chờ', 'ổng', 'ra', 'set', 'mà', 'mòn_mỏi', 'lun', 'nhưng', 'không_uổng_công', 'chờ']",1
@SơnPh-c2i,Tìm cái để chê cx khó :))),,,,0,0,0,chê cx,"['tìm', 'cái', 'để', 'chê', 'cx', 'khó']",2
@ChauDinh.19,nay Nam diễn vì có người kêu cảm xúc lên đúng hem? quá tưng bừng luôn nè,,,,0,0,0,nam_diễn kêu cảm_xúc hem tưng_bừng nè,"['nay', 'nam_diễn', 'vì', 'có', 'người', 'kêu', 'cảm_xúc', 'lên', 'đúng', 'hem', 'quá', 'tưng_bừng', 'luôn', 'nè']",2
@giaphuang6058,"Nam level up quá rõ nét luôn á trời, không cần miếng đại trà miếng nhiều mà Nam lần này dùng miếng tự nhiên và quan trọng là ổng gần như không cần miếng nữa, ổng diễn bằng năng lượng. Mảng miếng lúc này chỉ là hình thức để delivery năng lượng thôi.",,,,0,0,0,nam level up nét á_trời không_cần miếng đại_trà miếng nam miếng tự_nhiên quan_trọng không_cần miếng diễn năng_lượng mảng miếng hình_thức delivery năng_lượng,"['nam', 'level', 'up', 'quá', 'rõ', 'nét', 'luôn', 'á_trời', 'không_cần', 'miếng', 'đại_trà', 'miếng', 'nhiều', 'mà', 'nam', 'lần', 'này', 'dùng', 'miếng', 'tự_nhiên', 'và', 'quan_trọng', 'là', 'ổng', 'gần', 'như', 'không_cần', 'miếng', 'nữa', 'ổng', 'diễn', 'bằng', 'năng_lượng', 'mảng', 'miếng', 'lúc', 'này', 'chỉ', 'là', 'hình_thức', 'để', 'delivery', 'năng_lượng', 'thôi']",2
@PhátTrầnHồngTuấn,thích coi nhất setx anh Nam,,,,0,0,0,coi setx nam,"['thích', 'coi', 'nhất', 'setx', 'anh', 'nam']",2
@sean_kang_mvp,có team Hồng Phương Jackie Thảo Bunny zui ghê =)),,,,0,0,0,team hồng_phương jackie_thảo bunny zui ghê,"['có', 'team', 'hồng_phương', 'jackie_thảo', 'bunny', 'zui', 'ghê']",2
@HoàngTửBánhChuối,"*_★ _**_3:33_**_ _**_3:41_**_ Miếng này của ông Nam nặng đô thật sự_* 
*_★ _**_7:22_**_ _**_9:29_**_ Ổng callback đỉnh vãi_* 
*_★ _**_10:57_**_ _**_11:47_**_ Học hỏi học hỏi_* 
*_★ Ai cũng đánh giá cao về phần giọng của ông Nam hết và đúng là như vậy , set này ổng dồn gần như là full lực cho quả giọng luôn bởi vậy nghe ổng thở thôi người ta cũng mắc cười nữa quá xuất sắc Phương Nam ơi_*",,,,0,0,0,333 341 miếng nam nặng_đô thật_sự 722 929 callback đỉnh vãi 1057 1147 học_hỏi học_hỏi đánh_giá giọng nam như_vậy set dồn full_lực giọng bởi_vậy thở ta mắc cười xuất_sắc phương nam,"['333', '341', 'miếng', 'này', 'của', 'ông', 'nam', 'nặng_đô', 'thật_sự', '722', '929', 'ổng', 'callback', 'đỉnh', 'vãi', '1057', '1147', 'học_hỏi', 'học_hỏi', 'ai', 'cũng', 'đánh_giá', 'cao', 'về', 'phần', 'giọng', 'của', 'ông', 'nam', 'hết', 'và', 'đúng', 'là', 'như_vậy', 'set', 'này', 'ổng', 'dồn', 'gần', 'như', 'là', 'full_lực', 'cho', 'quả', 'giọng', 'luôn', 'bởi_vậy', 'nghe', 'ổng', 'thở', 'thôi', 'người', 'ta', 'cũng', 'mắc', 'cười', 'nữa', 'quá', 'xuất_sắc', 'phương', 'nam', 'ơi']",1
@lygiahan283,Tùng BT 🎉,🎉,,,1,0,0,tùng bt,"['tùng', 'bt']",1
@namhoan1,Ơ ơ xuất xuất sắc :)))),,,,0,0,0,ơ_xuất xuất_sắc,"['ơ', 'ơ_xuất', 'xuất_sắc']",1
@tnc2k855,Set này lv up vậy :)),,,,0,0,0,set lv up,"['set', 'này', 'lv', 'up', 'vậy']",2
@T1_conmanhnhat,bro chỉ cần xuất hiện là buon cuoi roi :))),,,,0,0,0,bro xuất_hiện buon cuoi roi,"['bro', 'chỉ', 'cần', 'xuất_hiện', 'là', 'buon', 'cuoi', 'roi']",2
@keterscp,tui bị táo bón nhờ coi phương nam nên ỉa mượt lắm,,,,0,0,0,tui táo_bón coi phương nam ỉa mượt lắm,"['tui', 'bị', 'táo_bón', 'nhờ', 'coi', 'phương', 'nam', 'nên', 'ỉa', 'mượt', 'lắm']",2
@TênKo-b4b,hayyy quá,,,,0,0,0,hayyy,"['hayyy', 'quá']",2
@duynguyenha9527,"""Đứa nào""",,,,0,0,0,đứa,"['đứa', 'nào']",2
@woe.000,hai vl,,,,0,0,0,hai vl,"['hai', 'vl']",2
@03amquanglinh66,rất thích phong cách diễn mới của anh Nam,,,,0,0,0,phong_cách diễn nam,"['rất', 'thích', 'phong_cách', 'diễn', 'mới', 'của', 'anh', 'nam']",2
@zunguyentattooist,11:30 cái chị thứ 2 trái qua hàng thứ 3 mới cãi nhau với bồ mà nhỏ bạn rủ đi coi hài...,,,,0,0,0,1130 2 trái hàng 3 cãi bồ rủ đi coi hài,"['1130', 'cái', 'chị', 'thứ', '2', 'trái', 'qua', 'hàng', 'thứ', '3', 'mới', 'cãi', 'nhau', 'với', 'bồ', 'mà', 'nhỏ', 'bạn', 'rủ', 'đi', 'coi', 'hài']",2
@phucnguyen6589,Cứ có Nam diễn là lại cười ko nhặt được mồm 🤣🤣🤣,🤣🤣🤣,,,3,0,0,nam_diễn cười không_nhặt mồm,"['cứ', 'có', 'nam_diễn', 'là', 'lại', 'cười', 'không_nhặt', 'được', 'mồm']",1
@ngohoangphuc4903,ông Long bị khai thác dữ quá,,,,0,0,0,long khai_thác,"['ông', 'long', 'bị', 'khai_thác', 'dữ', 'quá']",2
@anhungnguyen6122,Tuyệt vời quá anh ơi =)))))))))))))))))))))))))))))))))),,,,0,0,0,tuyệt_vời,"['tuyệt_vời', 'quá', 'anh', 'ơi']",1
@tco4014,Set này đỉnh thực sự luôn,,,,0,0,0,set đỉnh thực_sự,"['set', 'này', 'đỉnh', 'thực_sự', 'luôn']",2
@phannhuquynhho2002,"Dễ thương quá, em cười banh luôn 🤣",🤣,,,1,0,0,dễ_thương cười banh,"['dễ_thương', 'quá', 'em', 'cười', 'banh', 'luôn']",1
@TangHoài-c5o4j,Dáng anh Nam dạo này ngol hẳn=))),,,,0,0,0,dáng nam dạo ngol hẳn,"['dáng', 'anh', 'nam', 'dạo', 'này', 'ngol', 'hẳn']",2
@ngynbinh2011,ĐỨA NÀOOOO lm tui cười bể bụng thiệt luôn,,,,0,0,0,đứa nàoooo lm tui cười bể bụng thiệt,"['đứa', 'nàoooo', 'lm', 'tui', 'cười', 'bể', 'bụng', 'thiệt', 'luôn']",2
@vyda4943,:))) mới dô cười phun cơm rồi thề vội quáaa,,,,0,0,0,dô cười phun cơm thề vội quáaa,"['mới', 'dô', 'cười', 'phun', 'cơm', 'rồi', 'thề', 'vội', 'quáaa']",2
@congphuctran54,thật sự là trình độ dẫn dắt và biểu diễn của Phương Nam đã phát triển quá nhiều. Respect !!!!!!,,,,0,0,0,thật_sự trình_độ dẫn_dắt biểu_diễn phương nam phát_triển respect,"['thật_sự', 'là', 'trình_độ', 'dẫn_dắt', 'và', 'biểu_diễn', 'của', 'phương', 'nam', 'đã', 'phát_triển', 'quá', 'nhiều', 'respect']",2
